idx,AuthorID,Name,PaperCount,hIndex,email,Gender
3028,101769848,Z. M. Hefed,1,1,,1
3029,101770055,Fulvio Crisciani,78,8,,
3030,101770485,Marc Preunkert,6,5,,
3031,101771020,Eve M Vavagiakis,113,24,,
3032,10177110,Mark Heydenburg,1,1,,
3033,101771275,Marisol Benitez Ramirez,3,2,,
3034,101771377,Vladimir Norkin,87,19,,0
3035,101771416,R. G. Feild,710,53,,0
3036,101771468,Ronny Kanzler,11,6,,
3037,101771527,Suruchi Mittar,8,2,,
3038,101771756,Jose Luis Galache,56,14,,
3039,101771994,Penelopewalton Rogers,25,5,,
3040,101772002,Fernando Manfio,25,4,,
3041,101773314,Khalid Koufany,20,7,,0
3042,101773509,Janine Pforr,96,36,,1
3043,10177411,Janne Sinkkonen,83,27,,1
3044,10177415,Kenji Shiino,41,11,,
3045,101774549,Hiroshi Nishimura,9,2,,
3046,101775270,Ted Petrie,74,23,,0
3047,101775271,Terri Petrie,12,6,,1
3048,101775719,Orhan Cakar,16,6,,
3049,10177650,Sajad Zalzala,2,1,,
3050,10177671,Harald Zechmeister,109,42,,
3051,101777531,Jiantong Chen,6,6,,
3052,10177795,Christopher D Marcotte,17,6,,
3053,101778883,Dima El Khechen,28,6,,
3054,101779228,Viacheslav Vasylovych Moskalenko,25,5,,
3055,10177936,Jose Antonio De Saja Saez,8,7,,
3056,101779579,Larry J Weber,167,33,,
3057,101779695,Francesco Catoni,52,11,,0
3058,101779783,Hans Nicholas Sagan,41,11,,
3059,101780260,Diogo Ribeiro,60,16,,
3060,101780407,Véronique Boisvert,1781,128,,1
3061,101781261,Friedrich Münke,3,2,,
3062,101781638,Vahid Aryai,12,5,,
3063,101781670,Peter Get,3,3,,
3064,101782284,Mickaël Coriat,98,22,,0
3065,10178290,Karan Dewan,5,3,,
3066,101782911,Charles Arge,87,27,,
3067,101783090,Noel Ventura,20,9,,0
3068,101783402,Affan Alim,3,2,,
3069,101784048,Mitchel Newcomer,83,25,,0
3070,101784287,Philippe Dessauw,4,1,,
3071,101786116,Jost-hinrich Eschenburg,84,23,,0
3072,101786617,Donald Maxim,5,3,,
3073,101786650,Jean-pierre Delaboudiniere,107,23,,0
3074,101787017,Alex Ushveridze,58,10,,
3075,10178722,Mizuho Kodama,3,3,,1
3076,101787343,Atsuko N. Kleinman,9,3,,1
3077,101787514,Shwetambari Chiwhane,9,3,,
3078,101787851,Zhiguang Xue,28,8,,
3079,101788507,Siu-kit Yeung,20,6,,
3080,101790221,Silvio Lugaro,2,1,,
3081,10179079,Venkateswararao Cherukuri,22,9,,
3082,101791091,Tsegay Gebrehiwot,1,1,,
3083,101791588,Cai Yanguang,4,2,,
3084,101793022,Israfil Ansari,7,2,,
3085,101793465,Zhijin Song,5,2,,
3086,101794884,Anne Batzer,6,3,,
3087,101796559,Sterling Berberian,86,17,,
3088,101796790,Helmuth Dipl Ing Fischer,52,3,,0
3089,10179682,Abdelrahman Ellwaa,1,1,,
3090,101796839,Dietmar Hafner,23,18,,
3091,10179735,Kimberly Claffy,186,54,,1
3092,10179754,David M Bottomley,113,27,,
3093,101797804,Shaaban Alhassan,1,1,,
3094,101797936,Rita Machete,9,3,,
3095,101798299,Srikanth Mangalam,20,6,,
3096,101799084,Harriet Anne Peel,12,5,,
3097,101799562,Bradley J Dober,112,21,,
3098,101799655,Edward Richard Fadell,70,21,,
3099,10180045,Toshiki Kawabata,31,10,,
3100,101800470,Vadim Meshkov,9,5,,
3101,101801113,S. Ya. Khavinson,16,3,,
3102,101802196,Laurie Wu,50,15,,
3103,101802456,George Gabriles,3,2,,
3104,101802672,Michele Rimoldi,31,13,,
3105,101803124,Jesse Andries,67,25,,
3106,101803377,Chun-xian Gao,16,3,,
3107,101803455,Jan Langfellner,16,5,,
3108,101803516,Harvey Camilo Gomez Martinez,4,3,,
3109,101804098,Jens Villumsen,59,17,,0
3110,101804298,Avinash Uttamchandani,8,5,,
3111,10180458,Rebecca J Cancea,2,2,,
3112,101805773,Wulf Rossmann,20,11,,
3113,101806250,Graham Frye,24,11,,0
3114,101806578,Bruce Elmegreen,8,3,,
3115,101806597,Lewis Ryder,98,15,,
3116,101806610,Ken Lilley,8,6,,
3117,101806822,Teng Jian Khoo,818,82,,
3118,101806843,Jan Troelsen,15,3,,
3119,101807013,Steven Dorsher,36,23,,
3120,101807495,George Robert Noakes,125,9,,
3121,10180823,Haotian Yan,16,5,,
3122,101808997,Fhatuwani Sengani,53,5,,
3123,101809309,Justin van der Hout,2,1,,
3124,101809936,Alan J Lazarus,258,56,,
3125,10180997,Sarah E Ray,27,24,,
3126,101809980,Karen A. Gloria,5,2,,
3127,101811236,Mahmoud Elkhateeb,3,1,,
3128,101811246,Leonid Zolin,271,47,,
3129,101811815,Maryam Davallou,12,1,,
3130,10181183,Pamela Moceri,141,19,,
3131,101812632,Rodriguez Aseretto Roque Dario,7,4,,
3132,10181342,Ricardo Simeon Harripaul,38,11,,
3133,101814262,I. E. Tarapov,35,4,,0
3134,10181493,Bogdan Dobrescu,125,41,,
3135,101815235,Luciano Mandelli,562,77,,
3136,101816027,Murshed Khandaker,6,3,,
3137,101816166,Mislav Grgi,4,2,,0
3138,101816377,Prakhar Bhardwaj,11,4,,
3139,10181851,Daniel Baiyee,7,5,,
3140,10181885,Jabari Calliste,11,5,,
3141,101818960,Sowon Jeon,3,2,,
3142,101819351,Yinyin Zhai,2,1,,
3143,101819729,John Edward Simon Durham Ladbury,268,61,,
3144,101820014,Eugene V. Shikin,27,6,,
3145,10182101,Nacilla Haicheur,39,18,,
3146,101821157,Ron Mink,39,12,,
3147,101821227,Ronald G Nichols,12,6,,
3148,101821421,K . Tanaka,239,37,,0
3149,10182150,Xiaoxin Hu,50,15,,
3150,101821659,Bryce McEwen,5,1,,
3151,10182207,Carol Cheung,409,63,,1
3152,101822090,Hsu Winston,2,1,,
3153,101822158,Adam Kirby Leroy,352,62,,
3154,10182247,Benjamin Schmid,25,12,,0
3155,10182262,Silvia Zagnoni,24,6,,
3156,10182287,Mieke Van Herreweghe,89,12,,1
3157,101824350,Mircea Craioveanu,20,2,,
3158,101824361,Umeshwar Joshi,1316,94,,
3159,101825303,Andrii Berdnikov,340,39,,
3160,101825982,Igor Borovikov,7,2,,
3161,101826045,Fabrice Brémand,53,13,,
3162,101826212,J. Mossino,1,1,,
3163,10182657,Xinbin Zhao,10,4,,
3164,101828441,Lin Duan,2,0,,
3165,101828627,Christopher Bavitz,9,4,,
3166,10182918,Andreas Reisenegger,121,29,,
3167,101829183,Wei Zhou,1240,33,,
3168,101829415,Horacio Perez-sanchez,150,25,,
3169,10182971,William A Trujillo,17,10,,0
3170,101829972,Grigorii Ivanovich Ivchenko,61,9,,
3171,101830285,Offir Ben-ishay,78,20,,
3172,101830385,E. Si-yu,3,2,,
3173,101830564,Charlotte A Demott,62,19,,
3174,10183078,Shirley Papuga,47,16,,
3175,101831170,Bogumiła Klemp,52,6,,
3176,101832043,Koji Nakaya,12,3,,
3177,10183207,Marilyn Strathern,269,47,,
3178,101832545,Jose Morales‐roselló,105,17,,
3179,10183262,Nancy Ernst,42,25,,
3180,101832892,Miroslav Klvana,73,9,,
3181,101834294,Erik Hog,176,17,,
3182,101834481,Marat Konkanov,4,2,,
3183,101834694,Sandra Aumon,43,9,,
3184,101835488,Isobel Ojalvo,136,41,,
3185,101835895,Christophe Boitel,11,3,,
3186,101836937,Elisa Antolini,48,20,,1
3187,101836942,Dale Sandford,18,10,,0
3188,10183762,Thomas Carrigan,34,15,,
3189,101838025,Lotfi Belkhir,19,7,,
3190,101838321,Mara Livezey,4,1,,
3191,101839007,Neb Duric,281,36,,0
3192,101839020,Arturo Ugalde-canitrot,10,3,,
3193,101839055,Ildikó Kertész,12,3,,
3194,101839084,John Janowiak,81,33,,0
3195,101839195,Aziz Uddin,9,4,,
3196,101839484,Jeff Brogden,7,6,,
3197,101840951,Jun-hua Zhong,3,2,,
3198,101841454,Hrishikesh Vengayil,3,2,,
3199,101841672,Moritz Menze,9,6,,0
3200,101842339,Geoff Manikin,33,11,,
3201,101842414,Molly Newquist,2,1,,
3202,10184308,Katharina Glatz,55,20,,
3203,101843408,Wim Boer,1387,104,,
3204,10184366,Herschell Blackwell,71,17,,
3205,10184414,Deepti Ameta,7,3,,
3206,101844578,Raymond Menzel,9,4,,
3207,101844907,Aldair E. Gongora,7,3,,
3208,101844987,Jürgen Pollak,6,3,,
3209,101847467,Jean‐philippe Ponthot,338,26,,
3210,10184766,Rhonda Aizenberg,9,4,,
3211,101849315,Artur Teymurazyan,3,2,,
3212,101849345,Kenichi Karatsu,223,39,,
3213,10184943,Yuelong Wu,14,7,,
3214,101851627,Kull Meelis,1,1,,
3215,10185217,Ihsan Akbar,9,6,,
3216,101852862,Martin Arkowitz,80,17,,0
3217,101852867,Veronika Volgger,17,3,,
3218,101852998,Paul Honeine,24,4,,0
3219,101853136,Mantas Taroza,1,1,,
3220,101855038,Gopala Krishna Reddy Kakivaya,4,1,,
3221,101855130,Pralhad R Gavali,8,3,,
3222,101855671,Jay Kim,29,7,,
3223,10185595,Kyu-Ri Choi,1,1,,
3224,101857658,Anand Malpani,6,2,,
3225,10185768,Howard Wainer,519,52,,0
3226,101858795,Antonio Pérez-gonzález,45,15,,
3227,101859102,Marco Grasso,9,3,,
3228,101859232,Eduard S. Bellinsky,8,3,,
3229,101859303,Lovorka Gotal Dmitrović,22,6,,
3230,101859376,Alexander Ostrovskiy,4,3,,
3231,101859980,Grützner Pa,1,1,,0
3232,101860061,Italy,1468,85,,1
3233,101861686,V. A. Baikov,29,11,,
3234,101862177,Bradley W Lyons,20,13,,
3235,101862197,Zhiqing Zhang,13,5,,
3236,101862835,Daniel Casasanto,198,43,,
3237,101862876,Nicolas Blind,66,14,,0
3238,10186325,Maria Ponisio,33,8,,
3239,101864157,Hjalmar Eriksson,10,4,,
3240,101865785,Rakshit Agarwal,3,1,,
3241,101866710,Rose Francoise Bertram,1,1,,
3242,101866805,Steven M. Soloff,2,2,,
3243,10186696,Anusha Natarajan,3,1,,
3244,101866967,Kay-uwe Reiche,21,11,,0
3245,101867261,Robert T. Merrill,25,12,,
3246,10186734,David A Briston,24,7,,
3247,101867563,Roberto Pizzo,124,36,,0
3248,101868557,Fengying Che,3,1,,
3249,101869374,Gregory Cairncross,75,27,,
3250,101869468,Baris Serhan,4,1,,
3251,101870496,Issha Kayo,71,30,,
3252,101870646,Richard W. Barsness,18,4,,
3253,101871467,Aidi Alias,13,4,,
3254,101871587,藤重 悟,11,4,,0
3255,101871876,Laura Dalton,23,8,,
3256,101872040,Alexander Korostelev,72,14,,0
3257,101872351,Anssi Männistö,6,3,,
3258,101872713,Terry Jin,14,6,,
3259,101873276,Sergey Korotin,124,23,,0
3260,101873698,Julio Bacmeister,169,51,,
3261,101873969,Eugene Bulyak,78,13,,
3262,101874005,Erwin Fehlberg,14,9,,
3263,101874420,Katsumi Nomizu,92,34,,0
3264,101874536,Norbert Schirm,31,11,,
3265,10187502,Philippe Jean Sansonetti,679,131,,
3266,10187577,Philippe Pultar,18,7,,
3267,10187750,Vanessa Gaillard,9,5,,
3268,101877831,Emily Drabek,9,5,,
3269,101878574,Sonja Grgi,6,2,,1
3270,101878805,Bang Xiang Yong,7,3,,
3271,101879432,Pauline Eva Vielzeuf,48,18,,
3272,101880580,Karl Reitz,13,9,,
3273,101880623,Nojun Kwak,18,3,,
3274,101881225,John Stuelpnagel,3,2,,0
3275,101881956,Svetlin Tassev,26,14,,0
3276,101882333,Erin Elliott,15,6,,
3277,101882462,Helena Dom'inguez S'anchez,14,11,,
3278,10188295,Zhijun Meng,57,9,,
3279,101883058,Sathya Bursic,6,2,,
3280,101883260,Alexander Borissov,560,76,,
3281,101883318,Friedrich Robert Helmert,14,5,,
3282,101883616,Allison Koenecke,21,8,,
3283,101883792,Antariksh Dicholkar,6,2,,
3284,101884143,Andre Mol,60,22,,0
3285,101885128,M. Dillard Bleik,1,1,,0
3286,10188525,Douglas Tormey,200,62,,
3287,101885574,David A. Coker,9,6,,
3288,10188594,Vasu Maganti,4,4,,
3289,101887910,Mi-Jin Kang,70,12,,
3290,10188812,Jon Schneider,14,10,,
3291,101888918,Przemek Witaszczyk,4,2,,
3292,101888978,Benjamin Rouill'e D'orfeuil,13,10,,
3293,101889151,Raphael Fonteneau,89,17,,
3294,101890186,Kazuo Namiki,5,1,,
3295,101890190,Daniel Eidus,21,7,,
3296,101890655,Jingtai Wang,7,6,,
3297,101891247,Karl-heinz Borgwardt,27,9,,0
3298,101891582,Gautam Gare,10,2,,
3299,10189191,Joakim Munkhammar,100,26,,
3300,10189382,Alex Bajamonde,12,8,,
3301,101894350,Cody Colley,9,3,,
3302,101895038,Matej Svab,2,2,,
3303,10189544,Jeremy Rier,27,6,,
3304,101896432,Eugênio R Bezerra De Mello,120,21,,0
3305,10189652,Anthony N Nguyen,80,19,,
3306,101896889,Zahra Bahrani Fard,1,1,,
3307,101897159,Santiago González‐moreno,75,27,,
3308,101897524,Fernanda Ferreira,168,54,,
3309,101898417,Chenghe Guan,60,15,,
3310,101898803,Apid Robini,7,5,,0
3311,101899678,刘波,1341,7,,
3312,10190014,Richard Anthony Matthew,149,25,,
3313,101900260,Francois Rodolphe,8,2,,
3314,101900470,Chung-Wei Ha,30,10,,0
3315,101901347,Ilias Panagoulias,360,58,,
3316,10190144,Ninica Howard,44,17,,
3317,101902008,Steven Daniel Christe,151,22,,
3318,101902857,Song Xuemin,8,2,,
3319,101903368,Rengul Cetin-atalay,134,24,,1
3320,101904002,Pedram Lalbakhsh,28,4,,
3321,101904886,William J Frawley,117,21,,
3322,10190494,Christine C Welles,27,10,,
3323,10190546,Alberto Remoto,52,20,,
3324,101905520,Eric Chabannes,29,7,,
3325,101906071,Mitio Nagumo,20,8,,0
3326,10190719,Shilpa Chakravartula,5,4,,
3327,101907190,Xianfei Yin,26,6,,
3328,101907382,Andrew Schutter,3,1,,
3329,101907529,Kriti Bhalla,23,7,,
3330,101908232,Dan D'ippolito,261,38,,
3331,10190890,Oscar E Masters,7,5,,
3332,101909319,Mattia Pugliatti,15,3,,
3333,101909409,Scott Blyth,220,31,,
3334,101909598,David Cuesta–frau,87,17,,0
3335,10190993,Ioannis V Ntalas,44,12,,
3336,101910817,Bryant Mcavaney,36,19,,0
3337,10191211,Milliard Derbrew,1,1,,
3338,101912683,Joshua K Lee,29,15,,
3339,10191269,Mikhail A. Ryabinin,43,9,,
3340,101913243,Dominik Utz,76,10,,
3341,101913341,Münster Rechtsanwalt Und Notar Prof. Dr. Bernhard Stüer,2,2,,
3342,10191351,Valeria Liparulo,24,7,,
3343,10191365,Stijn C H Van Den Oord,35,16,,
3344,101914176,Wu Longguo,12,1,,
3345,101914296,Jaime Rodriguez-canales,206,45,,
3346,10191510,Allie Schmiesing,10,5,,
3347,101915520,BarretoZuiga Rafael,4,2,,
3348,101915576,Bruno Coutinho Mundim,31,12,,
3349,101916661,Bobbie Spellman,15,6,,
3350,101917615,Nicholas Ulrich Mayall,71,13,,
3351,101918449,Carlos Capistran,30,12,,
3352,101918626,Neva Pristov,11,4,,
3353,101918933,Quanwei Che,21,7,,
3354,10191921,Shiro Nagamatsu,11,3,,
3355,101920515,Elie Cartan,93,45,,0
3356,10192095,Jaeduck Jang,45,19,,
3357,10192135,Tianqing Li,38,15,,
3358,101921429,Gérard A Maugin,580,61,,
3359,101921613,Jacek Oskarbski,31,10,,
3360,101921793,Jan Ole von Hartz,3,1,,
3361,10192221,Edward D Folland,88,33,,
3362,10192230,Susan L Koelliker,17,11,,
3363,101922923,Stephan Rediske,5,3,,
3364,101923948,Bradley David Paul,9,6,,
3365,101924841,Richard Pfiefer,158,6,,
3366,101924947,Surya Congress,65,11,,
3367,10192503,Gregory J Keir,90,21,,
3368,101925154,Mojtaba Abbasnezhad,2,1,,
3369,10192539,Susan J Tofte,33,18,,
3370,101926019,Roostrianawahti Soekmono,11,4,,0
3371,101926425,Jean-philippe Halain,77,20,,0
3372,101926630,Naim Naouar,33,10,,
3373,101926771,Erwin Wojtczak,17,7,,
3374,101926932,Reveret Lionel,1,1,,
3375,101927600,David Atlas Danley,20,10,,
3376,10192900,Václav Šmı́dl,191,18,,
3377,101929152,Hadi Mahami,5,3,,
3378,101929348,Mérida Rodríguez-lópez,48,11,,
3379,101930534,Muhammad Yahya,9,6,,
3380,101930932,Ben Timmins,5,3,,
3381,101931216,Rouhollah Nasi̇rzadehdi̇zaji̇,8,3,,
3382,10193123,Raisa Trubko,34,10,,
3383,101931308,Jayanth Kumar Thenepalle,8,2,,
3384,101931362,Ian Czekala,105,30,,
3385,101931801,In Schoenauer,1,1,,
3386,101931941,De Seroux Aymar,2,1,,
3387,101932157,Indianapolis,14,1,,
3388,101932691,Qiusuo Qian,2,1,,
3389,101933193,Pengyong Zhao,2,2,,
3390,101933314,Hugo Arnichand,44,13,,
3391,101933599,Georges Soto-romero,42,7,,
3392,101933836,Xintao Chai,20,5,,
3393,101934262,Madhuchhanda Dasgupta,6,3,,
3394,101934937,Christopher Hocking,5,2,,
3395,101936953,Fred Bronner,14,3,,
3396,10193733,Moritz Hamann,104,13,,
3397,101937355,Umar Nimran,71,12,,
3398,10193743,Rebecca Fahrig,384,38,,1
3399,101937627,Niklas Knoop,2,1,,
3400,101939232,Benjamin David Lackey,154,67,,
3401,101941665,Eps Shellard,242,72,,
3402,101942206,Rani Ben-yishai,4,2,,
3403,101942472,Zuk Andrzej,2,2,,
3404,101942630,Yingmei Xing,8,3,,
3405,101942956,Nikolai N. Chentsov,27,7,,0
3406,10194334,Sheng Li,6,5,,
3407,101943779,Santiago Hors-fraile,30,11,,
3408,10194401,Bjs Diedericks,18,6,,
3409,10194479,Ozlem Cangar,24,6,,
3410,101944918,Gokhan Serhat,20,8,,
3411,101945922,Kivilcim Yüksel,18,8,,
3412,101945965,Rudolph Deb,1,1,,
3413,101946965,C. Mahiba,1,1,,
3414,10194721,Kinj Kamiya,119,23,,
3415,101947225,Frederick Hailey Croom,15,3,,
3416,101947437,Josip Saric,9,4,,
3417,10194757,Olurotimi O Mesubi,32,11,,
3418,101947676,Cédric Bilat,3,1,,
3419,101947725,George Nystrom,44,14,,
3420,101947930,Alyani,7,1,,
3421,101948281,Mykola Telychko,35,14,,
3422,101948920,Z. Ya. Shapiro,6,5,,
3423,101949319,Tsutomu Mibe,392,42,,
3424,101949529,Aurelijus Vaitkevičius,1,1,,
3425,10194964,Siobhan Su Wan Ng,40,18,,
3426,101950368,Tom Feldhausen,23,4,,
3427,10195046,Armin Froitzheim,18,8,,
3428,10195048,Joseph P Drozda,84,24,,
3429,101951408,Christian Spethmann,33,19,,
3430,101954925,Muhamad Amirul Haq,10,3,,
3431,101955041,Jeremy Franks,5,2,,
3432,10195506,Brian Doyle,43,10,,
3433,101955397,Erik Hermansen,7,1,,
3434,101956758,James Rickett,2,1,,
3435,101956960,Christian Farnese,70,26,,0
3436,101960169,Jean-loup Tastet,26,9,,
3437,101960966,Marco Hetterscheidt,17,12,,
3438,101961161,Stephen B Cenko,745,85,,0
3439,101961241,Max A. Lohe,94,20,,
3440,10196314,Hana Jicinska,24,10,,
3441,101963650,Vinod G. Gokhare,3,1,,
3442,101963983,Konrad Gruener,9,3,,
3443,101964193,Takawira Cuthbert Njenda,9,7,,
3444,10196504,Ronggang Li,30,13,,
3445,101965625,Mokhinabonu Mardonova,5,4,,
3446,101965823,Roger Godement,34,10,,
3447,101966266,Jean‐christophe Comte,121,21,,
3448,101966674,Jean-francois Sygnet,223,83,,
3449,101966754,Anna Usakova,3,2,,
3450,10196724,Esmée Venema,66,18,,
3451,101967596,Andreas Pasewaldt,19,6,,
3452,101967742,Sarah E Kessler,7,5,,
3453,101967757,Kuan Yoke Kong,3,1,,
3454,101967889,William Wester,252,50,,0
3455,101968011,Tapaswini Sarangi,553,76,,
3456,10196842,Luke A Mcguinness,55,17,,
3457,101968483,Chris Hoder,5,1,,
3458,101968979,Laud,2,1,,
3459,101969667,Michael Schaefer,24,8,,
3460,101970345,Bouakaz Saida,1,1,,
3461,10197144,Thomas Hoest,10,4,,
3462,101971663,宋金平,15,2,,
3463,101971828,Lutz Haberzettl,30,10,,
3464,101972063,Muhamed Talaat Faheem,4,2,,
3465,10197225,James F Cnota,139,26,,
3466,101972276,Tanja Rommerskirchen,100,42,,
3467,101973944,Kristen A Goodrich,30,10,,
3468,10197477,Alberto Gonzalez Gallina,33,8,,
3469,101975054,Liao Shiwu,24,2,,0
3470,10197529,Janarthanan Rajendran,24,9,,
3471,101976286,Federic Paik Schoenberg,5,3,,0
3472,101977230,Martin Schwarzschild,134,32,,
3473,101978845,Safwan Abd Razak,3,2,,
3474,10197897,Stephen C Achuff,79,29,,
3475,101980299,Jacques Helmstetter,35,7,,0
3476,101980376,Fabio Cuzzolin,36,6,,
3477,101983220,Kyle Dunphy,8,3,,
3478,10198368,Uchechukwu Obiora Ezomike,43,8,,
3479,101983988,Amr Hefny,2,1,,
3480,101984129,Durgesh Jha,20,5,,
3481,10198432,Khayriyyah Mohd Hanafiah,11,5,,
3482,10198442,Glen Evenbly,56,26,,
3483,101984609,Mike Steinkamp,18,5,,
3484,10198540,Angelika-eisenhauer Stellzig,32,10,,
3485,101985948,Lichao Xiao,7,4,,
3486,101986377,Jessie Christiansen,287,57,,
3487,101986972,Zoltán Daróczy,18,6,,
3488,101987130,Ezra Ted Newman,243,42,,
3489,101987207,Sebastian Geroge,2,1,,
3490,101987257,Gautam Vijay Salhotra,14,4,,
3491,101987316,Alexei Pamyatnykh,31,10,,
3492,101987794,Suichi Hirano,1,1,,
3493,101988088,Roy Leipnik,59,18,,
3494,10198809,Knut Brabrand,59,17,,0
3495,101988205,J-c Vanel,45,15,,
3496,101988517,Donald William Kahn,38,9,,0
3497,101989049,Dan Birkenheuer,32,9,,
3498,101989726,Daniel Pomerleano,18,8,,
3499,101989918,Atsushi Kasue,50,14,,
3500,101990332,Heather Grams,13,5,,
3501,101991648,J-m Conan,19,9,,0
3502,10199189,Mark Bashkansky,146,21,,
3503,101992324,Jan Maksymczuk,14,5,,
3504,101993013,Petra Wilder‐smith,119,32,,
3505,101993519,Afshin Faramarzi,7,5,,
3506,101993545,Andrei A. Pertsov,66,14,,
3507,10199365,Susan Watson,99,38,,
3508,101993659,Gemma Whittaker,9,6,,
3509,101993769,Andrea Cina,15,5,,
3510,101993983,William Smythe,232,34,,
3511,101994047,K-l Krieger,34,5,,
3512,101994491,Andre Busse,8,2,,
3513,101994776,Gretta Tatyana Pecl,389,45,,
3514,101995006,El'ias F. Combarro,85,16,,
3515,101997226,Flavio Fontanelli,1869,104,,
3516,101998893,I︠U︡riĭ Grigorʹevich Reshetni︠a︡k,8,3,,
3517,101998983,Boris S. Tsirelson,3,3,,
3518,101999926,Jessica Salminen,3,1,,
3519,102000397,Uffe Damgaard Pedersen,3,2,,
3520,10200050,Fabio Cermelli,21,5,,
3521,102000932,Choquet Bruhat,1,1,,0
3522,10200160,Andrew J Martins,42,19,,
3523,10200197,Brendan Koo,51,18,,
3524,102002306,Michael Dr Schanz,15,6,,0
3525,102002394,David Bryan Podrasky,7,2,,
3526,102003118,Pierluigi Capone,10,2,,
3527,102003542,G. C. Shepard,3,3,,
3528,102003789,Viv Bone,7,3,,
3529,102004129,A-l Melchior,71,15,,
3530,102005384,Alan Thomas James,62,24,,
3531,102005479,Frouke Nienke Boonstra,72,19,,
3532,102005906,Bojan Tunguz,15,5,,
3533,102006394,Tom Bracegirdle,17,11,,
3534,10200682,Linda Dao,29,11,,
3535,10200709,Ruo-yan Gai,19,10,,
3536,102007843,I. Ski,1,1,,
3537,102007855,Michael Marusiak,3,1,,
3538,10200828,Rainer Gangnus,16,12,,
3539,10200834,Kathy Hoercher,96,26,,
3540,102009245,Michiel Botje,577,94,,
3541,10200967,Jeong-ho Moon,49,12,,
3542,102010691,Lola Sabau-graziati,74,11,,
3543,102010896,王则钦,13,1,,
3544,102010985,Mark Milam,2,1,,
3545,102011237,Alain Busata,15,9,,
3546,10201191,Philippe Le Métayer,62,20,,
3547,102012863,Ronald Lonardoni,4,1,,
3548,102013106,Lana Eduardovna Melkumova,7,2,,
3549,10201362,Vanessa Bolejack,75,34,,
3550,102015828,László Lipták,146,24,,
3551,102016385,Adam Maciejczyk,123,21,,
3552,102016591,Frank Heidecke,28,11,,
3553,102016597,Thomas Hartmann,884,73,,
3554,102017221,Zidan Xu,11,6,,
3555,102017661,Jelle Aalbers,78,30,,
3556,102017700,Susan Damme,2,1,,
3557,102020398,Alan Vannevel,3,1,,
3558,102022168,T. V. Mukhanova,21,9,,
3559,102022629,John Powellf,1,1,,
3560,102023068,Sue Ann Koay,369,71,,1
3561,10202633,Sujith K Seneviratne,204,26,,
3562,102026477,Mitsuru Nakai,263,19,,0
3563,102027107,Stephen Commins,50,13,,0
3564,10202729,Robert Arao,24,9,,
3565,102028250,Eric Fossat,191,29,,0
3566,102028364,Uri Wollner,21,7,,
3567,102028405,Jamali Nawid,1,1,,
3568,102028421,Andrey V. Zelevinsky,9,7,,0
3569,10202939,Rodger Haggitt,160,61,,
3570,102029475,Fumi Egusa,62,20,,
3571,102029569,Arthur Ira Poland,134,33,,
3572,10203011,Yee-Wai Chan,8,6,,
3573,102031336,V. S. Paolone,87,22,,
3574,102031739,Yongsheng Xu,140,28,,
3575,102031743,Yongzheng Xu,6,4,,
3576,102032053,Ryan B Killea,3,1,,
3577,102032290,Ivan H El-sayed,201,38,,0
3578,10203275,Junichi Nitta,165,17,,
3579,102033279,Bernard Gaveau,54,11,,0
3580,102033301,Mohammad Khadem,3,2,,0
3581,102033385,Thomas Viklands,8,4,,
3582,102034213,Mohamad Gilani,5,2,,0
3583,102034398,泉 知論,2,1,,
3584,102034590,Teo Mocnik,48,12,,
3585,102034638,Michael G Albrow,1887,100,,0
3586,102037988,Francesco Dell'endice,17,8,,
3587,102038965,Edmond Mazet,16,3,,0
3588,102039135,Gisir Ocirc Maruyama,20,9,,
3589,102039583,Charles Stern,2,1,,
3590,102039875,Leonardo Orsini,12,7,,
3591,102039942,Ben Crowcroft,2,1,,0
3592,102041231,Leonardo Messi,13,4,,
3593,102041511,Peter Bieber,5,1,,
3594,102042108,Ivica Sorić,25,10,,
3595,102042350,Jakob Safaric,5,2,,
3596,102042447,Massimo Fofi,21,6,,
3597,10204287,Philip W Stather,80,19,,
3598,102043108,Doug Thornton,57,18,,
3599,102043622,M. Handouyahia,1,1,,
3600,102044679,Darice Guittet,7,3,,
3601,102044789,Aymeric Pionteck,11,4,,
3602,10204493,Jose Vicario,114,20,,0
3603,102045024,William Abikoff,41,13,,
3604,102045151,Stefano Mungiguerra,32,10,,
